time,key
2021-02-01T17:28:42.664,"{'A'}"
2021-02-01T17:28:42.668,"{'A'}"
2021-02-01T17:28:42.672,"{'A'}"
2021-02-01T17:28:42.676,"{'A'}"
2021-02-01T17:28:42.681,"{'A'}"
2021-02-01T17:28:42.686,"{'A'}"
2021-02-01T17:28:42.690,"{'A'}"
2021-02-01T17:28:42.695,"{'A'}"
2021-02-01T17:28:42.698,"{'A'}"
2021-02-01T17:28:42.703,"{'A'}"
2021-02-01T17:28:42.707,"{'A'}"
2021-02-01T17:28:42.711,"{'A'}"
2021-02-01T17:28:42.716,"{'A'}"
2021-02-01T17:28:42.724,"{'A'}"
2021-02-01T17:28:42.728,"{'A'}"
2021-02-01T17:28:42.733,"{'A'}"
2021-02-01T17:28:42.736,"{'A'}"
2021-02-01T17:28:42.740,"{'A'}"
2021-02-01T17:28:42.745,"{'A'}"
2021-02-01T17:28:42.750,"{'A'}"
2021-02-01T17:28:42.753,"{'A'}"
2021-02-01T17:28:42.757,"{'A'}"
2021-02-01T17:28:42.761,"{'A'}"
2021-02-01T17:28:42.766,"{'A'}"
2021-02-01T17:28:42.772,"{'A'}"
2021-02-01T17:28:42.775,"{'A'}"
2021-02-01T17:28:42.779,"{'A'}"
2021-02-01T17:28:42.783,"{'A'}"
2021-02-01T17:28:42.787,"{'A'}"
2021-02-01T17:28:42.792,"{'A'}"
2021-02-01T17:28:42.796,"{'A'}"
2021-02-01T17:28:42.799,"{'A'}"
2021-02-01T17:28:42.803,"{'A'}"
2021-02-01T17:28:42.807,"{'A'}"
2021-02-01T17:28:42.812,"{'A'}"
2021-02-01T17:28:42.816,"{'A'}"
2021-02-01T17:28:42.820,"{'A'}"
2021-02-01T17:28:42.823,"{'A'}"
2021-02-01T17:28:42.827,"{'A'}"
2021-02-01T17:28:42.835,"{'A'}"
2021-02-01T17:28:42.839,"{'A'}"
2021-02-01T17:28:42.842,"{'A'}"
2021-02-01T17:28:42.846,"{'A'}"
2021-02-01T17:28:42.850,"{'A'}"
2021-02-01T17:28:42.854,"{'A'}"
2021-02-01T17:28:42.857,"{'A'}"
2021-02-01T17:28:42.861,"{'A'}"
2021-02-01T17:28:42.866,"{'A'}"
2021-02-01T17:28:42.870,"{'A'}"
2021-02-01T17:28:42.874,"{'A'}"
2021-02-01T17:28:42.878,"{'A'}"
2021-02-01T17:28:42.884,"{'A'}"
2021-02-01T17:28:42.888,"{'A'}"
2021-02-01T17:28:42.892,"{'A'}"
2021-02-01T17:28:42.896,"{'A'}"
2021-02-01T17:28:42.900,"{'A'}"
2021-02-01T17:28:42.904,"{'A'}"
2021-02-01T17:28:42.908,"{'A'}"
2021-02-01T17:28:42.913,"{'A'}"
2021-02-01T17:28:42.918,"{'A'}"
2021-02-01T17:28:42.921,"{'A'}"
2021-02-01T17:28:42.925,"{'A'}"
2021-02-01T17:28:42.931,"{'A'}"
2021-02-01T17:28:42.935,"{'A'}"
2021-02-01T17:28:42.939,"{'A'}"
2021-02-01T17:28:42.943,"{'A'}"
2021-02-01T17:28:42.947,"{'A'}"
2021-02-01T17:28:42.952,"{'A'}"
2021-02-01T17:28:42.956,"{'A'}"
2021-02-01T17:28:42.960,"{'A'}"
2021-02-01T17:28:42.964,"{'A'}"
2021-02-01T17:28:42.969,"{'A'}"
2021-02-01T17:28:42.973,"{'A'}"
2021-02-01T17:28:42.980,"{'A'}"
2021-02-01T17:28:42.986,"{'A'}"
2021-02-01T17:28:42.990,"{'A'}"
2021-02-01T17:28:42.994,"{'A'}"
2021-02-01T17:28:42.999,"{'A'}"
2021-02-01T17:28:43.003,"{'A'}"
2021-02-01T17:28:43.007,"{'A'}"
2021-02-01T17:28:43.011,"{'A'}"
2021-02-01T17:28:43.015,"{'A'}"
2021-02-01T17:28:43.020,"{'A'}"
2021-02-01T17:28:43.024,"{'A'}"
2021-02-01T17:28:43.029,"{'A'}"
2021-02-01T17:28:43.034,"{'A'}"
2021-02-01T17:28:43.037,"{'A'}"
2021-02-01T17:28:43.041,"{'A'}"
2021-02-01T17:28:43.045,"{'A'}"
2021-02-01T17:28:43.051,"{'A'}"
2021-02-01T17:28:43.054,"{'A'}"
2021-02-01T17:28:43.058,"{'A'}"
2021-02-01T17:28:43.062,"{'A'}"
2021-02-01T17:28:43.067,"{'A'}"
2021-02-01T17:28:43.073,"{'A'}"
2021-02-01T17:28:43.077,"{'A'}"
2021-02-01T17:28:43.081,"{'A'}"
2021-02-01T17:28:43.085,"{'A'}"
2021-02-01T17:28:43.089,"{'A'}"
2021-02-01T17:28:43.093,"{'A'}"
2021-02-01T17:28:43.097,"{'A'}"
2021-02-01T17:28:43.102,"{'A'}"
2021-02-01T17:28:43.106,"{'A'}"
2021-02-01T17:28:43.112,"{'A'}"
2021-02-01T17:28:43.114,"{'A'}"
2021-02-01T17:28:43.119,"{'A'}"
2021-02-01T17:28:43.122,"{'A'}"
2021-02-01T17:28:43.126,"{'A'}"
2021-02-01T17:28:43.130,"{'A'}"
2021-02-01T17:28:43.136,"{'A'}"
2021-02-01T17:28:43.140,"{'A'}"
2021-02-01T17:28:43.144,"{'A'}"
2021-02-01T17:28:43.149,"{'A'}"
2021-02-01T17:28:43.152,"{'A'}"
2021-02-01T17:28:43.157,"{'A','SPACE'}"
2021-02-01T17:28:43.165,"{'A','SPACE'}"
2021-02-01T17:28:43.170,"{'A','SPACE'}"
2021-02-01T17:28:43.175,"{'A','SPACE'}"
2021-02-01T17:28:43.179,"{'A','SPACE'}"
2021-02-01T17:28:43.191,"{'A','SPACE'}"
2021-02-01T17:28:43.195,"{'A','SPACE'}"
2021-02-01T17:28:43.199,"{'A','SPACE'}"
2021-02-01T17:28:43.204,"{'A','SPACE'}"
2021-02-01T17:28:43.211,"{'A','SPACE'}"
2021-02-01T17:28:43.216,"{'A','SPACE'}"
2021-02-01T17:28:43.221,"{'A','SPACE'}"
2021-02-01T17:28:43.225,"{'A','SPACE'}"
2021-02-01T17:28:43.233,"{'A','SPACE'}"
2021-02-01T17:28:43.238,"{'A','SPACE'}"
2021-02-01T17:28:43.242,"{'A','SPACE'}"
2021-02-01T17:28:43.246,"{'A','SPACE'}"
2021-02-01T17:28:43.257,"{'A','SPACE'}"
2021-02-01T17:28:43.263,"{'A','SPACE'}"
2021-02-01T17:28:43.268,"{'A','SPACE'}"
2021-02-01T17:28:43.274,"{'A','SPACE'}"
2021-02-01T17:28:43.285,"{'A','SPACE'}"
2021-02-01T17:28:43.289,"{'A','SPACE'}"
2021-02-01T17:28:43.293,"{'A','SPACE'}"
2021-02-01T17:28:43.303,"{'A','SPACE'}"
2021-02-01T17:28:43.308,"{'A','SPACE'}"
2021-02-01T17:28:43.311,"{'A','SPACE'}"
2021-02-01T17:28:43.315,"{'A','SPACE'}"
2021-02-01T17:28:43.325,"{'A','SPACE'}"
2021-02-01T17:28:43.331,"{'A','SPACE'}"
2021-02-01T17:28:43.335,"{'A','SPACE'}"
2021-02-01T17:28:43.339,"{'A','SPACE'}"
2021-02-01T17:28:43.347,"{'A','SPACE'}"
2021-02-01T17:28:43.355,"{'A','SPACE'}"
2021-02-01T17:28:43.360,"{'A','SPACE'}"
2021-02-01T17:28:43.366,"{'A','SPACE'}"
2021-02-01T17:28:43.372,"{'A','SPACE'}"
2021-02-01T17:28:43.378,"{'A','SPACE'}"
2021-02-01T17:28:43.382,"{'A','SPACE'}"
2021-02-01T17:28:43.389,"{'A','SPACE'}"
2021-02-01T17:28:43.396,"{'A','SPACE'}"
2021-02-01T17:28:43.402,"{'A','SPACE'}"
2021-02-01T17:28:43.406,"{'A','SPACE'}"
2021-02-01T17:28:43.411,"{'A','SPACE'}"
2021-02-01T17:28:43.420,"{'A','SPACE'}"
2021-02-01T17:28:43.425,"{'A','SPACE'}"
2021-02-01T17:28:43.429,"{'A','SPACE'}"
2021-02-01T17:28:43.441,"{'A','SPACE'}"
2021-02-01T17:28:43.447,"{'A','SPACE'}"
2021-02-01T17:28:43.452,"{'A','SPACE'}"
2021-02-01T17:28:43.457,"{'A','SPACE'}"
2021-02-01T17:28:43.467,"{'A','SPACE'}"
2021-02-01T17:28:43.473,"{'A','SPACE'}"
2021-02-01T17:28:43.477,"{'A','SPACE'}"
2021-02-01T17:28:43.483,"{'A','SPACE'}"
2021-02-01T17:28:43.491,"{'A','SPACE'}"
2021-02-01T17:28:43.495,"{'A','SPACE'}"
2021-02-01T17:28:43.499,"{'A','SPACE'}"
2021-02-01T17:28:43.505,"{'A','SPACE'}"
2021-02-01T17:28:43.514,"{'A','SPACE'}"
2021-02-01T17:28:43.520,"{'A','SPACE'}"
2021-02-01T17:28:43.524,"{'A','SPACE'}"
2021-02-01T17:28:43.533,"{'A','SPACE'}"
2021-02-01T17:28:43.539,"{'A','SPACE'}"
2021-02-01T17:28:43.543,"{'A','SPACE'}"
2021-02-01T17:28:43.547,"{'A','SPACE'}"
2021-02-01T17:28:43.559,"{'A','SPACE'}"
2021-02-01T17:28:43.563,"{'A','SPACE'}"
2021-02-01T17:28:43.568,"{'A','SPACE'}"
2021-02-01T17:28:43.574,"{'A','SPACE'}"
2021-02-01T17:28:43.584,"{'A','SPACE'}"
2021-02-01T17:28:43.589,"{'A','SPACE'}"
2021-02-01T17:28:43.592,"{'A','SPACE'}"
2021-02-01T17:28:43.596,"{'A','SPACE'}"
2021-02-01T17:28:43.609,"{'A','SPACE'}"
2021-02-01T17:28:43.614,"{'A','SPACE'}"
2021-02-01T17:28:43.618,"{'A','SPACE'}"
2021-02-01T17:28:43.625,"{'A','SPACE'}"
2021-02-01T17:28:43.636,"{'A','SPACE'}"
2021-02-01T17:28:43.641,"{'A','SPACE'}"
2021-02-01T17:28:43.646,"{'A','SPACE'}"
2021-02-01T17:28:43.655,"{'A','SPACE'}"
2021-02-01T17:28:43.659,"{'A','SPACE'}"
2021-02-01T17:28:43.663,"{'A','SPACE'}"
2021-02-01T17:28:43.667,"{'A','SPACE'}"
2021-02-01T17:28:43.678,"{'A','SPACE'}"
2021-02-01T17:28:43.686,"{'A','SPACE'}"
2021-02-01T17:28:43.689,"{'A','SPACE'}"
2021-02-01T17:28:43.693,"{'A','SPACE'}"
2021-02-01T17:28:43.702,"{'A','SPACE'}"
2021-02-01T17:28:43.708,"{'A','SPACE'}"
2021-02-01T17:28:43.712,"{'A','SPACE'}"
2021-02-01T17:28:43.715,"{'A','SPACE'}"
2021-02-01T17:28:43.726,"{'A','SPACE'}"
2021-02-01T17:28:43.731,"{'A','SPACE'}"
2021-02-01T17:28:43.737,"{'A','SPACE'}"
2021-02-01T17:28:43.742,"{'A','SPACE'}"
2021-02-01T17:28:43.753,"{'A','SPACE'}"
2021-02-01T17:28:43.757,"{'A','SPACE'}"
2021-02-01T17:28:43.761,"{'A','SPACE'}"
2021-02-01T17:28:43.772,"{'A','SPACE'}"
2021-02-01T17:28:43.777,"{'A','SPACE'}"
2021-02-01T17:28:43.781,"{'A','SPACE'}"
2021-02-01T17:28:43.786,"{'A','SPACE'}"
2021-02-01T17:28:43.797,"{'A','SPACE'}"
2021-02-01T17:28:43.803,"{'A','SPACE'}"
2021-02-01T17:28:43.806,"{'A','SPACE'}"
2021-02-01T17:28:43.812,"{'A','SPACE'}"
2021-02-01T17:28:43.821,"{'A','SPACE'}"
2021-02-01T17:28:43.826,"{'A','SPACE'}"
2021-02-01T17:28:43.829,"{'A','SPACE'}"
2021-02-01T17:28:43.840,"{'A','SPACE'}"
2021-02-01T17:28:43.846,"{'A','SPACE'}"
2021-02-01T17:28:43.854,"{'A','SPACE'}"
2021-02-01T17:28:43.857,"{'A','SPACE'}"
2021-02-01T17:28:43.863,"{'A','SPACE'}"
2021-02-01T17:28:43.872,"{'A','SPACE'}"
2021-02-01T17:28:43.877,"{'A','SPACE'}"
2021-02-01T17:28:43.882,"{'A','SPACE'}"
2021-02-01T17:28:43.896,"{'A','SPACE'}"
2021-02-01T17:28:43.906,"{'A','SPACE'}"
2021-02-01T17:28:43.918,"{'A','SPACE'}"
2021-02-01T17:28:43.926,"{'A','SPACE'}"
2021-02-01T17:28:43.936,"{'A','SPACE'}"
2021-02-01T17:28:43.946,"{'A','SPACE'}"
2021-02-01T17:28:43.955,"{'A','SPACE'}"
2021-02-01T17:28:43.967,"{'A','SPACE'}"
2021-02-01T17:28:43.980,"{'A','SPACE'}"
2021-02-01T17:28:43.994,"{'A','SPACE'}"
2021-02-01T17:28:44.005,"{'A','SPACE'}"
2021-02-01T17:28:44.013,"{'A','SPACE'}"
2021-02-01T17:28:44.025,"{'A','SPACE'}"
2021-02-01T17:28:44.031,"{'A','SPACE'}"
2021-02-01T17:28:44.046,"{'A','SPACE'}"
2021-02-01T17:28:44.056,"{'A','SPACE'}"
2021-02-01T17:28:44.071,"{'A','SPACE'}"
2021-02-01T17:28:44.081,"{'A','SPACE'}"
2021-02-01T17:28:44.095,"{'A','SPACE'}"
2021-02-01T17:28:44.105,"{'A','SPACE'}"
2021-02-01T17:28:44.120,"{'A','SPACE'}"
2021-02-01T17:28:44.129,"{'A','SPACE'}"
2021-02-01T17:28:44.142,"{'A','SPACE'}"
2021-02-01T17:28:44.152,"{'A','SPACE'}"
2021-02-01T17:28:44.163,"{'A','SPACE'}"
2021-02-01T17:28:44.173,"{'A','SPACE'}"
2021-02-01T17:28:44.181,"{'A','SPACE'}"
2021-02-01T17:28:44.194,"{'A','SPACE'}"
2021-02-01T17:28:44.204,"{'A','SPACE'}"
2021-02-01T17:28:44.212,"{'A','SPACE'}"
2021-02-01T17:28:44.223,"{'A','SPACE'}"
2021-02-01T17:28:44.229,"{'A','SPACE'}"
2021-02-01T17:28:44.244,"{'A','SPACE'}"
2021-02-01T17:28:44.253,"{'A','SPACE'}"
2021-02-01T17:28:44.268,"{'A','SPACE'}"
2021-02-01T17:28:44.275,"{'A','SPACE'}"
2021-02-01T17:28:44.291,"{'A','SPACE'}"
2021-02-01T17:28:44.298,"{'A','SPACE'}"
2021-02-01T17:28:44.308,"{'A','SPACE'}"
2021-02-01T17:28:44.320,"{'A','SPACE'}"
2021-02-01T17:28:44.333,"{'A','SPACE'}"
2021-02-01T17:28:44.342,"{'A','SPACE'}"
2021-02-01T17:28:44.354,"{'A','SPACE'}"
2021-02-01T17:28:44.370,"{'A','SPACE'}"
2021-02-01T17:28:44.385,"{'A','SPACE'}"
2021-02-01T17:28:44.392,"{'A','SPACE'}"
2021-02-01T17:28:44.402,"{'A','SPACE'}"
2021-02-01T17:28:44.413,"{'A','SPACE'}"
2021-02-01T17:28:44.422,"{'A','SPACE'}"
2021-02-01T17:28:44.440,"{'A','SPACE'}"
2021-02-01T17:28:44.454,"{'A','SPACE'}"
2021-02-01T17:28:44.464,"{'A','SPACE'}"
2021-02-01T17:28:44.475,"{'A','SPACE'}"
2021-02-01T17:28:44.486,"{'A','SPACE'}"
2021-02-01T17:28:44.494,"{'A','SPACE'}"
2021-02-01T17:28:44.506,"{'A','SPACE'}"
2021-02-01T17:28:44.512,"{'A','SPACE'}"
2021-02-01T17:28:44.523,"{'A','SPACE'}"
2021-02-01T17:28:44.536,"{'A','SPACE'}"
2021-02-01T17:28:44.544,"{'A','SPACE'}"
2021-02-01T17:28:44.555,"{'A','SPACE'}"
2021-02-01T17:28:44.564,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:28:44.580,"{'A','LSHIFT'}"
2021-02-01T17:28:44.594,"{'A','LSHIFT'}"
2021-02-01T17:28:44.605,"{'A','LSHIFT'}"
2021-02-01T17:28:44.610,"{'A','LSHIFT'}"
2021-02-01T17:28:44.623,"{'A','LSHIFT'}"
2021-02-01T17:28:44.630,"{'A','LSHIFT'}"
2021-02-01T17:28:44.638,"{'A','LSHIFT'}"
2021-02-01T17:28:44.652,"{'A','LSHIFT'}"
2021-02-01T17:28:44.658,"{'A','LSHIFT'}"
2021-02-01T17:28:44.670,"{'A','LSHIFT'}"
2021-02-01T17:28:44.678,"{'A','LSHIFT'}"
2021-02-01T17:28:44.690,"{'A','LSHIFT'}"
2021-02-01T17:28:44.701,"{'A','LSHIFT'}"
2021-02-01T17:28:44.710,"{'A','LSHIFT'}"
2021-02-01T17:28:44.720,"{'A','LSHIFT'}"
2021-02-01T17:28:44.726,"{'A','LSHIFT'}"
2021-02-01T17:28:44.740,"{'A','LSHIFT'}"
2021-02-01T17:28:44.747,"{'A','LSHIFT'}"
2021-02-01T17:28:44.753,"{'A','LSHIFT'}"
2021-02-01T17:28:44.764,"{'A','LSHIFT'}"
2021-02-01T17:28:44.774,"{'A','LSHIFT'}"
2021-02-01T17:28:44.783,"{'A','LSHIFT'}"
2021-02-01T17:28:44.793,"{'A','LSHIFT'}"
2021-02-01T17:28:44.799,"{'A','LSHIFT'}"
2021-02-01T17:28:44.812,"{'A','LSHIFT'}"
2021-02-01T17:28:44.821,"{'A','LSHIFT'}"
2021-02-01T17:28:44.831,"{'A','LSHIFT'}"
2021-02-01T17:28:44.839,"{'A','LSHIFT'}"
2021-02-01T17:28:44.845,"{'A','LSHIFT'}"
2021-02-01T17:28:44.861,"{'A','LSHIFT'}"
2021-02-01T17:28:44.869,"{'A'}"
2021-02-01T17:28:44.876,"{'A'}"
2021-02-01T17:28:44.886,"{'A'}"
2021-02-01T17:28:44.890,"{'A'}"
2021-02-01T17:28:44.894,"{'A'}"
2021-02-01T17:28:44.903,"{'A'}"
2021-02-01T17:28:44.906,"{'A'}"
2021-02-01T17:28:44.911,"{'A'}"
2021-02-01T17:28:44.915,"{'A'}"
2021-02-01T17:28:44.922,"{'A'}"
2021-02-01T17:28:44.926,"{'A'}"
2021-02-01T17:28:44.929,"{'A'}"
2021-02-01T17:28:44.934,"{'A'}"
2021-02-01T17:28:44.937,"{'A'}"
2021-02-01T17:28:44.941,"{'A'}"
2021-02-01T17:28:44.945,"{'A'}"
2021-02-01T17:28:44.950,"{'A'}"
2021-02-01T17:28:44.953,"{'A'}"
2021-02-01T17:28:44.957,"{'A'}"
2021-02-01T17:28:44.961,"{'A'}"
2021-02-01T17:28:44.971,"{'A'}"
2021-02-01T17:28:44.976,"{'A'}"
2021-02-01T17:28:44.984,"{'A'}"
2021-02-01T17:28:44.987,"{'A'}"
2021-02-01T17:28:44.994,"{'A'}"
2021-02-01T17:28:45.000,"{'A'}"
2021-02-01T17:28:45.003,"{'A'}"
2021-02-01T17:28:45.007,"{'A'}"
2021-02-01T17:28:45.011,"{'A'}"
2021-02-01T17:28:45.017,"{'A'}"
2021-02-01T17:28:45.021,"{'A'}"
2021-02-01T17:28:45.025,"{'A'}"
2021-02-01T17:28:45.029,"{'A'}"
2021-02-01T17:28:45.033,"{'A'}"
2021-02-01T17:28:45.037,"{'A'}"
2021-02-01T17:28:45.042,"{'A'}"
2021-02-01T17:28:45.046,"{'A'}"
2021-02-01T17:28:45.052,"{'A'}"
2021-02-01T17:28:45.055,"{'A'}"
2021-02-01T17:28:45.059,"{'A'}"
2021-02-01T17:28:45.064,"{'A'}"
2021-02-01T17:28:45.071,"{'A'}"
2021-02-01T17:28:45.074,"{'A'}"
2021-02-01T17:28:45.078,"{'A'}"
2021-02-01T17:28:45.084,"{'A'}"
2021-02-01T17:28:45.091,"{'A'}"
2021-02-01T17:28:45.095,"{'A'}"
2021-02-01T17:28:45.098,"{'A'}"
2021-02-01T17:28:45.102,"{'A'}"
2021-02-01T17:28:45.106,"{'A'}"
2021-02-01T17:28:45.112,"{'A'}"
2021-02-01T17:28:45.116,"{'A'}"
2021-02-01T17:28:45.119,"{'A'}"
2021-02-01T17:28:45.123,"{'A'}"
2021-02-01T17:28:45.127,"{'A'}"
2021-02-01T17:28:45.134,"{'A'}"
2021-02-01T17:28:45.139,"{'A'}"
2021-02-01T17:28:45.142,"{'A'}"
2021-02-01T17:28:45.146,"{'A'}"
2021-02-01T17:28:45.150,"{'A'}"
2021-02-01T17:28:45.155,"{'A'}"
2021-02-01T17:28:45.159,"{'A'}"
2021-02-01T17:28:45.162,"{'A'}"
2021-02-01T17:28:45.167,"{'A'}"
2021-02-01T17:28:45.170,"{'A'}"
2021-02-01T17:28:45.175,"{'A'}"
2021-02-01T17:28:45.184,"{'A'}"
2021-02-01T17:28:45.188,"{'A'}"
2021-02-01T17:28:45.192,"{'A'}"
2021-02-01T17:28:45.196,"{'A'}"
2021-02-01T17:28:45.204,"{'A'}"
2021-02-01T17:28:45.208,"{'A'}"
2021-02-01T17:28:45.211,"{'A'}"
2021-02-01T17:28:45.216,"{'A'}"
2021-02-01T17:28:45.220,"{'A'}"
2021-02-01T17:28:45.225,"{'A'}"
2021-02-01T17:28:45.228,"{'A'}"
2021-02-01T17:28:45.234,"{'A'}"
2021-02-01T17:28:45.237,"{'A'}"
2021-02-01T17:28:45.241,"{'A'}"
2021-02-01T17:28:45.245,"{'A'}"
2021-02-01T17:28:45.250,"{'A'}"
2021-02-01T17:28:45.254,"{'A'}"
2021-02-01T17:28:45.258,"{'A'}"
2021-02-01T17:28:45.262,"{'A'}"
2021-02-01T17:28:45.266,"{'A'}"
2021-02-01T17:28:45.271,"{'A'}"
2021-02-01T17:28:45.276,"{'A'}"
2021-02-01T17:28:45.281,"{'A'}"
2021-02-01T17:28:45.285,"{'A'}"
2021-02-01T17:28:45.288,"{'A'}"
2021-02-01T17:28:45.293,"{'A'}"
2021-02-01T17:28:45.298,"{'A'}"
2021-02-01T17:28:45.303,"{'A'}"
2021-02-01T17:28:45.306,"{'A'}"
2021-02-01T17:28:45.310,"{'A'}"
2021-02-01T17:28:45.316,"{'A'}"
2021-02-01T17:28:45.319,"{'A'}"
2021-02-01T17:28:45.323,"{'A'}"
2021-02-01T17:28:45.326,"{'A'}"
2021-02-01T17:28:45.330,"{'A'}"
2021-02-01T17:28:45.334,"{'A'}"
2021-02-01T17:28:45.341,"{'A'}"
2021-02-01T17:28:45.345,"{'A'}"
2021-02-01T17:28:45.348,"{'A'}"
2021-02-01T17:28:45.353,"{'A'}"
2021-02-01T17:28:45.357,"{'A'}"
2021-02-01T17:28:45.363,"{'A'}"
2021-02-01T17:28:45.368,"{'A'}"
2021-02-01T17:28:45.371,"{'A'}"
2021-02-01T17:28:45.375,"{'A'}"
2021-02-01T17:28:45.379,"{'A'}"
2021-02-01T17:28:45.390,"{'A'}"
2021-02-01T17:28:45.396,"{'A'}"
2021-02-01T17:28:45.400,"{'A'}"
2021-02-01T17:28:45.404,"{'A'}"
2021-02-01T17:28:45.410,"{'A'}"
2021-02-01T17:28:45.414,"{'A'}"
2021-02-01T17:28:45.418,"{'A'}"
2021-02-01T17:28:45.423,"{'A'}"
2021-02-01T17:28:45.427,"{'A'}"
2021-02-01T17:28:45.431,"{'A'}"
2021-02-01T17:28:45.440,"{'A'}"
2021-02-01T17:28:45.443,"{'A'}"
2021-02-01T17:28:45.447,"{'A'}"
2021-02-01T17:28:45.451,"{'A'}"
2021-02-01T17:28:45.454,"{'A'}"
2021-02-01T17:28:45.459,"{'A'}"
2021-02-01T17:28:45.462,"{'A'}"
2021-02-01T17:28:45.467,"{'A'}"
2021-02-01T17:28:45.471,"{'A'}"
2021-02-01T17:28:45.475,"{'A'}"
2021-02-01T17:28:45.484,"{'A'}"
2021-02-01T17:28:45.489,"{'A'}"
2021-02-01T17:28:45.493,"{'A'}"
2021-02-01T17:28:45.497,"{'A'}"
2021-02-01T17:28:45.501,"{'A'}"
2021-02-01T17:28:45.505,"{'A'}"
2021-02-01T17:28:45.509,"{'A'}"
2021-02-01T17:28:45.513,"{'A'}"
2021-02-01T17:28:45.517,"{'A'}"
2021-02-01T17:28:45.521,"{'A'}"
2021-02-01T17:28:45.525,"{'A'}"
2021-02-01T17:28:45.529,"{'A'}"
2021-02-01T17:28:45.537,"{'A'}"
2021-02-01T17:28:45.543,"{'A'}"
2021-02-01T17:28:45.547,"{'A'}"
2021-02-01T17:28:45.551,"{'A'}"
2021-02-01T17:28:45.555,"{'A'}"
2021-02-01T17:28:45.561,"{'A'}"
2021-02-01T17:28:45.565,"{'A'}"
2021-02-01T17:28:45.569,"{'A'}"
2021-02-01T17:28:45.572,"{}"
2021-02-01T17:28:45.576,"{}"
2021-02-01T17:28:45.583,"{}"
2021-02-01T17:28:45.590,"{}"
2021-02-01T17:28:45.591,"{}"
2021-02-01T17:28:45.595,"{}"
2021-02-01T17:28:45.599,"{}"
2021-02-01T17:28:45.603,"{}"
2021-02-01T17:28:45.609,"{}"
2021-02-01T17:28:45.613,"{}"
2021-02-01T17:28:45.617,"{}"
2021-02-01T17:28:45.620,"{}"
2021-02-01T17:28:45.624,"{}"
2021-02-01T17:28:45.630,"{}"
2021-02-01T17:28:45.636,"{}"
2021-02-01T17:28:45.639,"{}"
2021-02-01T17:28:45.643,"{}"
2021-02-01T17:28:45.646,"{}"
2021-02-01T17:28:45.655,"{}"
2021-02-01T17:28:45.659,"{}"
2021-02-01T17:28:45.663,"{}"
2021-02-01T17:28:45.667,"{}"
2021-02-01T17:28:45.671,"{}"
2021-02-01T17:28:45.675,"{}"
2021-02-01T17:28:45.679,"{}"
2021-02-01T17:28:45.683,"{}"
2021-02-01T17:28:45.687,"{}"
2021-02-01T17:28:45.691,"{}"
2021-02-01T17:28:45.695,"{}"
2021-02-01T17:28:45.700,"{}"
2021-02-01T17:28:45.705,"{}"
2021-02-01T17:28:45.709,"{}"
2021-02-01T17:28:45.712,"{}"
2021-02-01T17:28:45.716,"{}"
2021-02-01T17:28:45.721,"{}"
2021-02-01T17:28:45.725,"{}"
2021-02-01T17:28:45.731,"{}"
2021-02-01T17:28:45.734,"{}"
2021-02-01T17:28:45.738,"{}"
2021-02-01T17:28:45.742,"{}"
2021-02-01T17:28:45.746,"{}"
2021-02-01T17:28:45.754,"{}"
2021-02-01T17:28:45.758,"{}"
2021-02-01T17:28:45.762,"{}"
2021-02-01T17:28:45.766,"{}"
2021-02-01T17:28:45.771,"{}"
2021-02-01T17:28:45.775,"{}"
2021-02-01T17:28:45.779,"{}"
2021-02-01T17:28:45.787,"{}"
2021-02-01T17:28:45.787,"{}"
2021-02-01T17:28:45.791,"{}"
2021-02-01T17:28:45.795,"{}"
2021-02-01T17:28:45.802,"{}"
2021-02-01T17:28:45.805,"{}"
2021-02-01T17:28:45.808,"{}"
2021-02-01T17:28:45.812,"{}"
2021-02-01T17:28:45.815,"{}"
2021-02-01T17:28:45.819,"{}"
2021-02-01T17:28:45.823,"{}"
2021-02-01T17:28:45.827,"{}"
2021-02-01T17:28:45.832,"{}"
2021-02-01T17:28:45.835,"{}"
2021-02-01T17:28:45.840,"{}"
2021-02-01T17:28:45.844,"{}"
2021-02-01T17:28:45.850,"{}"
2021-02-01T17:28:45.854,"{}"
2021-02-01T17:28:45.857,"{}"
2021-02-01T17:28:45.861,"{}"
2021-02-01T17:28:45.865,"{}"
2021-02-01T17:28:45.869,"{}"
2021-02-01T17:28:45.874,"{}"
2021-02-01T17:28:45.883,"{}"
2021-02-01T17:28:45.884,"{}"
2021-02-01T17:28:45.887,"{}"
2021-02-01T17:28:45.891,"{}"
2021-02-01T17:28:45.895,"{}"
2021-02-01T17:28:45.902,"{}"
2021-02-01T17:28:45.905,"{}"
2021-02-01T17:28:45.909,"{}"
2021-02-01T17:28:45.913,"{}"
2021-02-01T17:28:45.917,"{}"
2021-02-01T17:28:45.923,"{}"
2021-02-01T17:28:45.928,"{}"
2021-02-01T17:28:45.932,"{}"
2021-02-01T17:28:45.936,"{}"
2021-02-01T17:28:45.939,"{}"
2021-02-01T17:28:45.943,"{}"
2021-02-01T17:28:45.948,"{}"
2021-02-01T17:28:45.952,"{}"
2021-02-01T17:28:45.956,"{}"
2021-02-01T17:28:45.960,"{}"
2021-02-01T17:28:45.964,"{}"
2021-02-01T17:28:45.968,"{}"
2021-02-01T17:28:45.973,"{}"
2021-02-01T17:28:45.978,"{}"
